date,fact_v,fact_d,fact_t,fact_w,fact_p,OT
2021/8/5 5:45,5.8,278.2,26.9,87.1,974.3,0.6389
2021/8/5 6:00,5.1,277.9,26.9,88.3,976.7,0.4858
2021/8/5 6:15,4.9,279.6,26.9,88.6,979.1,0.2226
2021/8/5 6:30,4.5,282.7,27.1,88.9,983.0,0.8844
2021/8/5 6:45,4.2,283.1,27.1,89.7,980.9,8.1972
2021/8/5 7:00,4.2,314.4,27.4,88.6,979.1,5.8494
2021/8/5 7:15,4.0,325.4,27.6,89.1,985.2,3.3317
2021/8/5 7:30,3.9,327.7,27.7,87.4,977.3,5.7939
2021/8/5 7:45,3.5,331.7,27.8,86.1,974.2,4.7696
2021/8/5 8:00,3.1,339.1,28.2,85.5,978.6,0.022
2021/8/5 8:15,2.7,348.3,29.0,85.8,993.4,0.6336
2021/8/5 8:30,2.5,345.9,29.1,84.2,986.6,0.7075
2021/8/5 8:45,2.1,348.9,29.4,83.2,986.7,0.5817
2021/8/5 9:00,1.6,352.2,29.9,82.8,993.0,0.8985
2021/8/5 9:15,1.4,351.5,29.9,81.1,985.3,0.631
2021/8/5 9:30,1.3,358.5,30.5,80.8,993.7,0.3089
2021/8/5 9:45,1.2,0.0,30.4,79.1,986.2,0.638
2021/8/5 10:00,1.1,0.0,30.5,77.5,978.8,0.6635
2021/8/5 10:15,0.9,0.0,31.2,78.5,990.7,0.6054
2021/8/5 10:30,1.0,351.2,31.1,76.4,977.2,0.5694
2021/8/5 10:45,1.1,352.0,31.8,76.4,989.6,0.5782
2021/8/5 11:00,1.2,348.0,32.1,75.4,989.7,0.5764
2021/8/5 11:15,1.3,344.6,32.3,74.6,991.5,0.6213
2021/8/5 11:30,1.5,335.7,32.4,73.2,986.1,2.1762
2021/8/5 11:45,1.7,324.6,32.4,71.5,976.7,1.7618
2021/8/5 12:00,2.0,321.3,32.5,70.4,975.8,0.9997
2021/8/5 12:15,2.0,320.3,32.9,69.8,981.8,0.0422
2021/8/5 12:30,2.0,325.0,33.1,69.0,983.9,1.1942
2021/8/5 12:45,2.1,327.3,32.9,68.4,975.1,0.3406
2021/8/5 13:00,2.1,333.9,33.4,68.2,985.5,0.3828
2021/8/5 13:15,1.7,336.3,33.4,68.1,983.8,0.7049
2021/8/5 13:30,1.5,337.3,33.5,68.5,989.7,0.0
2021/8/5 13:45,1.2,337.0,33.1,68.8,980.0,0.3582
2021/8/5 14:00,0.9,337.0,33.1,69.0,982.9,0.4629
2021/8/5 14:15,0.4,316.3,33.1,69.3,987.1,0.675
2021/8/5 14:30,0.4,271.3,33.0,70.3,987.7,0.4954
2021/8/5 14:45,0.7,242.8,32.7,70.9,981.1,0.5078
2021/8/5 15:00,1.0,225.2,32.5,72.1,982.8,0.6002
2021/8/5 15:15,1.3,223.4,32.1,72.5,975.2,0.6398
2021/8/5 15:30,1.6,230.8,31.9,73.3,972.8,0.6098
2021/8/5 15:45,1.8,243.1,32.2,75.3,986.3,0.6046
2021/8/5 16:00,2.1,246.0,32.0,76.0,981.9,0.572
2021/8/5 16:15,2.2,246.9,32.1,76.3,985.7,0.3643
2021/8/5 16:30,1.7,243.7,32.3,76.5,988.8,0.0194
2021/8/5 16:45,1.6,238.2,32.2,75.1,982.9,0.5817
2021/8/5 17:00,1.4,229.4,32.1,74.5,975.4,0.0431
2021/8/5 17:15,1.4,224.7,32.3,75.9,980.8,0.3142
2021/8/5 17:30,1.4,213.2,32.1,76.7,978.4,0.4708
2021/8/5 17:45,1.7,203.3,31.8,77.4,974.0,0.2666
2021/8/5 18:00,2.0,196.5,31.8,78.4,974.4,0.0924
2021/8/5 18:15,2.3,195.9,31.7,79.6,976.6,0.5905
2021/8/5 18:30,2.6,198.6,31.9,82.7,990.0,0.5474
2021/8/5 18:45,2.8,197.0,31.1,82.6,977.2,0.719
2021/8/5 19:00,3.1,199.8,31.3,85.8,990.8,0.7172
2021/8/5 19:15,2.6,180.9,30.4,87.4,987.7,6.072
2021/8/5 19:30,2.8,185.4,30.2,88.7,990.5,8.6381
2021/8/5 19:45,3.0,188.1,29.4,88.1,974.3,10.5204
2021/8/5 20:00,3.4,195.4,29.5,90.2,985.9,14.7189
2021/8/5 20:15,3.4,197.8,29.2,90.9,983.0,15.305
2021/8/5 20:30,3.7,202.6,29.2,91.3,986.9,19.162
2021/8/5 20:45,3.8,207.0,29.0,92.0,984.9,22.8131
2021/8/5 21:00,3.9,211.5,29.1,92.6,991.8,25.6714
2021/8/5 21:15,3.9,212.3,28.7,92.1,986.5,21.1165
2021/8/5 21:30,4.2,216.7,28.7,93.3,988.3,20.4741
2021/8/5 21:45,4.2,215.9,28.2,92.1,975.4,20.7073
2021/8/5 22:00,4.2,221.3,28.4,94.1,986.3,14.1134
2021/8/5 22:15,4.1,226.0,28.6,94.8,993.7,11.0898
2021/8/5 22:30,4.2,225.0,28.1,93.6,980.6,7.8144
2021/8/5 22:45,4.2,225.9,27.9,93.1,975.8,9.3148
2021/8/5 23:00,4.4,229.2,28.0,93.7,981.6,5.3117
2021/8/5 23:15,4.4,232.7,27.9,93.5,979.5,9.379
2021/8/5 23:30,4.4,238.0,27.9,93.6,980.9,31.8789
2021/8/5 23:45,4.3,244.8,28.2,95.7,992.3,40.1025
2021/8/6 0:00,4.4,249.0,28.0,95.4,989.0,33.9434
2021/8/6 0:15,4.5,251.3,27.9,95.1,986.4,17.585
2021/8/6 0:30,4.4,250.8,27.8,94.6,980.3,5.0151
2021/8/6 0:45,4.6,252.2,27.6,95.3,978.0,2.1736
2021/8/6 1:00,4.6,253.0,27.6,95.2,977.1,1.6104
2021/8/6 1:15,4.5,254.9,27.6,95.2,977.1,1.2329
2021/8/6 1:30,4.1,261.1,27.9,96.4,989.1,0.6433
2021/8/6 1:45,4.1,261.9,27.8,97.3,987.5,1.1123
2021/8/6 2:00,3.9,261.6,27.4,96.1,975.0,0.2878
2021/8/6 2:15,3.8,265.0,27.7,97.0,984.1,36.1522
2021/8/6 2:30,3.9,266.8,27.9,97.7,990.8,37.0102
2021/8/6 2:45,4.0,263.6,27.6,96.8,981.4,37.8682
2021/8/6 3:00,4.0,262.5,27.4,96.4,977.4,38.726200000000006
2021/8/6 3:15,4.1,263.6,27.6,96.9,981.5,39.5842
2021/8/6 3:30,4.1,267.6,27.8,97.9,992.6,5.4331
2021/8/6 3:45,3.9,267.8,27.6,97.3,986.0,0.6371
2021/8/6 4:00,4.0,267.5,27.4,96.8,981.2,6.138
2021/8/6 4:15,4.0,265.6,27.2,96.1,974.0,23.1968
2021/8/6 4:30,4.0,267.2,27.4,97.1,983.6,34.635
2021/8/6 4:45,3.5,264.3,27.3,95.8,980.6,31.4538
2021/8/6 5:00,3.6,262.2,27.3,95.7,980.0,17.644
2021/8/6 5:15,3.6,264.9,27.6,96.7,990.0,11.9698
2021/8/6 5:30,3.4,259.8,27.3,95.5,978.4,4.3111
2021/8/6 5:45,3.6,258.2,27.1,96.3,977.3,0.2341
2021/8/6 6:00,3.4,256.4,27.1,96.4,977.8,0.6829
2021/8/6 6:15,3.3,265.2,27.6,97.8,992.4,0.2385
2021/8/6 6:30,3.1,272.6,27.6,96.2,986.1,0.5016
2021/8/6 6:45,2.8,280.9,27.4,95.3,976.8,0.5518
2021/8/6 7:00,2.7,296.3,27.5,94.4,978.3,0.6345
2021/8/6 7:15,0.4,335.6,28.1,98.8,992.6,0.6107
2021/8/6 7:30,0.5,0.0,28.0,97.2,986.7,0.5324
2021/8/6 7:45,0.5,21.9,28.1,96.7,981.9,0.5421
2021/8/6 8:00,0.8,39.8,28.2,95.5,980.1,0.3837
2021/8/6 8:15,1.0,40.8,28.4,95.6,980.6,0.6151
2021/8/6 8:30,1.1,37.7,28.4,94.3,978.1,0.4514
2021/8/6 8:45,1.4,36.2,28.9,94.5,990.3,0.5333
2021/8/6 9:00,1.7,35.1,28.9,93.3,988.1,0.6213
2021/8/6 9:15,1.8,32.9,28.9,92.7,982.3,0.5755
2021/8/6 9:30,1.8,34.0,29.1,92.1,985.6,0.5799
2021/8/6 9:45,2.0,34.1,29.3,92.2,988.4,0.6195
2021/8/6 10:00,2.0,34.8,29.1,90.5,980.9,0.5861
2021/8/6 10:15,2.1,35.7,29.1,89.1,976.6,0.5403
2021/8/6 10:30,1.8,40.0,29.6,89.0,985.6,0.5139
2021/8/6 10:45,1.6,47.3,30.0,88.6,992.7,0.5166
2021/8/6 11:00,1.6,53.1,30.1,87.1,987.7,0.5227
2021/8/6 11:15,1.5,59.9,30.1,85.8,984.1,0.5078
2021/8/6 11:30,1.2,70.6,30.7,85.7,994.2,0.5553
2021/8/6 11:45,1.2,85.4,30.7,84.4,989.3,0.5227
2021/8/6 12:00,1.1,100.5,30.7,82.6,980.4,0.5359
2021/8/6 12:15,1.1,112.0,31.0,82.0,985.0,0.5447
2021/8/6 12:30,1.2,116.9,31.3,81.0,984.6,0.5271
2021/8/6 12:45,1.3,120.4,31.3,79.6,980.0,0.5245
2021/8/6 13:00,1.3,125.1,31.8,79.1,986.0,0.5174
2021/8/6 13:15,1.3,120.7,31.7,77.8,982.3,0.5271
2021/8/6 13:30,1.1,115.8,31.3,77.2,975.2,0.5342
2021/8/6 13:45,1.2,111.1,31.8,79.8,993.5,0.5421
2021/8/6 14:00,1.1,104.7,31.2,78.8,981.1,0.5394
2021/8/6 14:15,1.2,95.0,31.2,79.0,984.0,0.6046
2021/8/6 14:30,1.2,89.7,31.1,78.7,980.2,0.601
2021/8/6 14:45,1.0,83.8,31.0,78.8,981.2,0.6257
2021/8/6 15:00,1.0,79.1,31.1,79.1,985.0,0.6415
2021/8/6 15:15,1.1,79.5,31.3,79.5,990.3,10.2133
2021/8/6 15:30,1.1,90.6,31.3,80.5,990.6,5.823
2021/8/6 15:45,1.0,95.7,30.9,79.8,981.1,20.0006
2021/8/6 16:00,1.9,203.4,29.7,85.6,990.8,6.0905
2021/8/6 16:15,2.0,203.4,29.3,84.3,976.5,4.1202
2021/8/6 16:30,1.9,206.7,29.6,84.9,982.5,4.3912
2021/8/6 16:45,2.0,207.9,29.7,84.4,988.2,1.1968
2021/8/6 17:00,1.8,208.5,29.8,84.2,986.5,1.9624
2021/8/6 17:15,1.8,203.5,29.5,83.4,976.6,2.7562
2021/8/6 17:30,1.6,196.3,29.8,84.1,985.7,1.012
2021/8/6 17:45,1.4,189.1,29.8,85.5,989.9,0.469
2021/8/6 18:00,1.4,179.0,29.4,84.5,978.4,1.1308
2021/8/6 18:15,1.5,177.3,29.7,86.6,991.1,0.1566
2021/8/6 18:30,1.7,172.8,29.3,86.9,982.6,4.913
2021/8/6 18:45,1.8,173.9,29.2,88.0,984.7,7.1491
2021/8/6 19:00,2.2,171.6,29.1,89.3,988.5,9.2998
2021/8/6 19:15,2.2,170.7,28.6,90.3,977.4,12.562
2021/8/6 19:30,2.2,171.7,28.6,91.9,983.5,9.9026
2021/8/6 19:45,2.3,173.5,28.2,92.2,976.5,8.7868
2021/8/6 20:00,2.6,174.5,28.1,93.7,982.2,9.3042
2021/8/6 20:15,2.7,179.2,28.3,94.6,991.8,6.5806
2021/8/6 20:30,3.1,179.1,28.0,93.5,980.1,5.617
2021/8/6 20:45,3.3,183.1,28.0,94.5,981.1,6.0562
2021/8/6 21:00,3.5,187.8,28.2,95.4,990.0,7.9552
2021/8/6 21:15,3.9,189.6,28.2,95.3,989.1,9.5427
2021/8/6 21:30,4.4,193.6,28.2,95.8,994.3,8.2905
2021/8/6 21:45,4.2,193.9,27.9,95.9,986.3,7.1826
2021/8/6 22:00,4.7,194.1,27.5,95.1,977.5,5.441
2021/8/6 22:15,4.5,197.7,27.6,95.4,980.7,4.7942
2021/8/6 22:30,4.4,201.5,27.8,95.2,989.5,3.5561
2021/8/6 22:45,4.3,202.4,27.7,95.2,989.1,4.9271
2021/8/6 23:00,4.5,202.4,27.3,93.2,979.1,3.6326
2021/8/6 23:15,4.3,206.8,27.6,94.4,990.8,4.5153
2021/8/6 23:30,4.1,205.9,27.4,93.5,981.7,8.6302
2021/8/6 23:45,4.1,207.3,27.2,92.2,978.8,7.7642
2021/8/7 0:00,3.9,212.1,27.7,93.9,996.7,6.7417
2021/8/7 0:15,3.8,209.2,27.2,92.2,978.4,6.1442
2021/8/7 0:30,3.9,210.4,27.4,93.2,988.8,4.708
2021/8/7 0:45,3.7,211.3,27.5,94.6,992.1,4.6763
2021/8/7 1:00,3.5,209.6,27.2,93.8,984.0,3.4804
2021/8/7 1:15,3.4,209.9,27.2,93.5,981.1,1.6623
2021/8/7 1:30,3.0,212.5,27.0,94.3,978.9,3.1469
2021/8/7 1:45,2.5,216.7,27.1,95.9,984.5,2.7456
2021/8/7 2:00,2.1,219.7,26.8,96.4,980.3,0.895
2021/8/7 2:15,1.9,218.0,27.1,97.9,995.0,1.408
2021/8/7 2:30,1.4,194.6,27.0,97.8,994.0,6.4891
2021/8/7 2:45,1.3,165.0,26.5,96.4,979.9,6.82
2021/8/7 3:00,1.5,136.7,26.3,96.1,976.5,2.3954
2021/8/7 3:15,1.9,124.3,26.7,97.2,988.0,0.0827
2021/8/7 3:30,2.0,117.3,26.3,96.4,980.2,0.374
2021/8/7 3:45,2.1,113.7,26.6,98.6,991.7,0.5711
2021/8/7 4:00,2.4,107.4,26.1,97.4,980.3,0.5711
2021/8/7 4:15,1.1,44.6,25.6,96.1,977.0,0.5139
2021/8/7 4:30,0.2,89.5,25.6,96.4,980.3,0.5465
2021/8/7 4:45,0.8,207.5,25.7,97.2,988.2,0.5817
2021/8/7 5:00,1.6,210.5,25.3,96.3,979.1,0.6195
2021/8/7 5:15,1.6,212.1,25.5,97.0,986.5,0.5623
2021/8/7 5:30,0.8,209.9,25.5,97.0,985.5,0.6151
2021/8/7 5:45,0.1,225.3,25.6,97.1,987.5,0.6248
2021/8/7 6:00,0.4,27.1,25.7,97.5,991.5,0.6178
2021/8/7 6:15,0.9,31.9,25.6,96.8,984.1,0.4242
2021/8/7 6:30,1.1,33.8,25.6,96.5,980.7,0.4638
2021/8/7 6:45,1.2,35.0,25.7,96.1,988.4,0.0475
2021/8/7 7:00,1.4,35.7,25.6,95.1,977.4,0.0
2021/8/7 7:15,1.7,49.6,25.6,95.1,978.2,0.0088
2021/8/7 7:30,2.2,74.6,25.6,96.4,981.4,0.3608
2021/8/7 7:45,2.6,90.0,25.7,97.0,986.7,5.1753
2021/8/7 8:00,3.4,99.2,25.7,98.2,989.4,22.2842
2021/8/7 8:15,3.7,99.3,25.4,97.3,980.0,29.9138
2021/8/7 8:30,2.8,97.7,25.5,96.7,984.4,33.088
2021/8/7 8:45,2.5,91.2,25.4,95.2,979.8,20.9387
2021/8/7 9:00,1.9,90.0,25.6,95.0,988.4,9.5788
2021/8/7 9:15,1.4,81.6,25.9,95.7,995.4,2.0592
2021/8/7 9:30,1.0,58.2,25.9,94.3,991.6,0.2728
2021/8/7 9:45,0.9,20.8,25.6,92.1,978.3,0.5482
2021/8/7 10:00,1.1,349.6,26.0,91.9,986.8,0.6415
2021/8/7 10:15,0.9,341.4,26.2,90.8,986.3,0.6996
2021/8/7 10:30,0.4,345.3,26.5,89.8,986.1,0.6292
2021/8/7 10:45,0.1,89.4,26.9,88.4,981.2,0.579
2021/8/7 11:00,0.6,149.1,27.5,88.0,988.4,0.5526
2021/8/7 11:15,0.6,140.5,27.9,86.7,984.4,0.543
2021/8/7 11:30,0.4,76.6,28.7,86.7,995.5,0.6142
2021/8/7 11:45,0.9,23.0,29.1,83.9,986.9,0.5738
2021/8/7 12:00,1.4,11.9,29.4,82.4,980.7,0.4435
2021/8/7 12:15,1.5,11.0,30.1,81.1,989.0,0.2834
2021/8/7 12:30,1.3,18.1,30.6,80.3,991.2,0.0493
2021/8/7 12:45,0.9,26.7,30.6,77.2,977.5,0.0581
2021/8/7 13:00,0.7,44.7,31.1,76.5,980.1,0.4963
2021/8/7 13:15,0.5,79.6,31.8,76.5,994.0,0.6415
2021/8/7 13:30,0.5,100.9,31.7,75.9,985.6,0.6195
2021/8/7 13:45,0.6,140.8,31.7,75.9,984.3,0.1452
2021/8/7 14:00,0.9,153.8,32.1,76.4,991.2,0.1461
2021/8/7 14:15,0.9,157.7,31.7,75.4,977.7,0.1795
2021/8/7 14:30,0.4,164.5,31.8,74.3,976.9,0.007
2021/8/7 14:45,0.0,0.0,32.3,74.5,992.2,0.0
2021/8/7 15:00,0.4,342.8,31.9,72.3,976.9,0.7383
2021/8/7 15:15,0.5,351.9,32.5,73.6,994.1,0.6538
2021/8/7 15:30,0.2,0.0,32.4,73.3,989.6,0.565
2021/8/7 15:45,0.1,90.3,32.4,72.3,989.6,0.5456
2021/8/7 16:00,0.4,135.4,32.5,72.2,988.7,0.5245
2021/8/7 16:15,0.9,149.8,32.3,72.9,984.8,0.5544
2021/8/7 16:30,1.6,161.0,32.3,74.5,992.2,0.6917
2021/8/7 16:45,2.2,164.7,31.7,74.4,978.5,0.5148
2021/8/7 17:00,3.0,168.4,32.0,76.6,994.1,0.587
2021/8/7 17:15,3.1,169.0,31.2,77.5,980.0,0.5975
2021/8/7 17:30,2.9,175.1,31.1,80.5,992.3,0.4954
2021/8/7 17:45,2.8,177.4,30.7,82.6,993.7,24.684
2021/8/7 18:00,2.4,178.4,29.7,83.3,977.3,35.1221
2021/8/7 18:15,2.6,181.5,29.9,86.7,994.0,45.5602
2021/8/7 18:30,2.5,178.4,29.7,87.2,988.0,40.0149
2021/8/7 18:45,2.7,177.4,29.7,88.7,993.7,34.4696
2021/8/7 19:00,2.9,172.9,29.2,88.4,979.9,35.4191
2021/8/7 19:15,2.2,128.0,29.0,90.3,978.6,15.2812
2021/8/7 19:30,2.7,129.5,29.0,91.6,982.1,10.0408
2021/8/7 19:45,2.9,127.8,28.7,92.1,977.9,15.0779
2021/8/7 20:00,3.3,129.9,28.9,93.9,985.9,12.1766
2021/8/7 20:15,3.6,133.8,28.9,94.6,993.2,22.1074
2021/8/7 20:30,3.6,137.3,28.7,95.2,989.2,13.9691
2021/8/7 20:45,3.7,140.2,28.3,94.5,982.7,13.6233
2021/8/7 21:00,3.5,145.2,28.4,96.1,989.3,13.1578
2021/8/7 21:15,3.7,149.1,28.4,96.7,995.3,10.8117
2021/8/7 21:30,3.4,148.0,28.1,96.0,987.7,5.7763
2021/8/7 21:45,3.4,148.8,28.2,97.5,993.3,2.7157
2021/8/7 22:00,2.9,148.5,28.0,97.4,991.6,5.4498
2021/8/7 22:15,2.8,148.9,27.8,96.9,987.4,11.0106
2021/8/7 22:30,2.7,152.1,27.7,97.1,988.6,10.5195
2021/8/7 22:45,2.9,153.5,27.5,96.7,985.7,8.5782
2021/8/7 23:00,3.0,157.3,27.6,97.2,990.8,4.3956
2021/8/7 23:15,2.9,157.5,27.2,96.1,979.9,2.8398
2021/8/7 23:30,3.0,160.7,27.3,96.3,981.4,0.0405
2021/8/7 23:45,3.0,164.5,27.7,97.9,997.1,0.352
2021/8/8 0:00,3.2,165.5,27.3,96.7,985.1,0.037
2021/8/8 0:15,3.0,164.6,27.2,96.2,979.6,0.2825
2021/8/8 0:30,3.0,166.2,27.3,97.1,989.2,0.1223
2021/8/8 0:45,3.0,163.8,27.2,97.9,987.1,1.4045
2021/8/8 1:00,3.2,162.6,26.9,97.2,979.6,4.0146
2021/8/8 1:15,3.2,161.4,27.0,97.6,984.2,4.8541
2021/8/8 1:30,3.1,156.4,26.8,97.0,978.2,2.9102
2021/8/8 1:45,3.0,154.0,27.2,98.0,988.0,3.2278
2021/8/8 2:00,3.2,149.9,27.2,97.9,987.4,1.848
2021/8/8 2:15,3.1,145.7,27.1,97.8,985.7,2.8926
2021/8/8 2:30,3.1,141.1,27.0,97.3,981.4,1.0833
2021/8/8 2:45,3.3,136.0,27.3,99.8,994.6,1.6878
2021/8/8 3:00,3.5,131.5,27.2,99.3,990.4,2.0328
2021/8/8 3:15,3.3,127.6,27.2,99.4,991.3,1.4969
2021/8/8 3:30,3.2,125.8,26.9,98.1,978.0,2.2079
2021/8/8 3:45,3.1,126.6,27.3,99.5,992.1,1.8093
2021/8/8 4:00,3.3,120.7,26.0,98.8,984.8,0.7498
2021/8/8 4:15,3.1,119.8,26.4,99.7,993.7,0.205
2021/8/8 4:30,3.1,119.9,26.3,99.0,986.5,0.4576
2021/8/8 4:45,3.0,119.8,26.6,99.6,993.3,0.2992
2021/8/8 5:00,2.9,119.3,26.3,98.4,981.2,0.5922
2021/8/8 5:15,2.8,119.4,26.4,98.5,982.4,0.6186
2021/8/8 5:30,2.9,122.3,26.4,98.4,981.3,0.4057
2021/8/8 5:45,2.7,123.4,26.5,97.5,983.2,1.0366
2021/8/8 6:00,2.8,125.9,26.5,97.2,979.5,1.3631
2021/8/8 6:15,2.7,131.3,27.1,99.0,997.7,0.0088
2021/8/8 6:30,2.9,134.0,26.9,98.0,988.2,2.5863
2021/8/8 6:45,3.3,135.3,27.1,98.2,991.2,4.2302
2021/8/8 7:00,3.5,138.1,27.3,98.8,996.8,3.5878
2021/8/8 7:15,3.7,142.8,27.4,97.5,994.5,0.9337
2021/8/8 7:30,3.9,147.2,27.4,96.1,990.3,0.1223
2021/8/8 7:45,3.9,152.1,27.7,94.1,990.0,0.1267
2021/8/8 8:00,4.3,157.9,28.1,93.5,994.8,0.2473
2021/8/8 8:15,4.1,159.1,28.4,91.6,995.8,0.0079
2021/8/8 8:30,4.2,156.5,28.2,88.1,979.3,0.3731
2021/8/8 8:45,3.7,157.4,28.7,86.7,985.3,0.3379
2021/8/8 9:00,3.5,160.4,29.4,85.8,997.7,0.2622
2021/8/8 9:15,3.4,159.0,29.1,82.5,983.0,0.6556
2021/8/8 9:30,3.3,157.5,29.5,81.7,985.9,0.7832
2021/8/8 9:45,3.1,156.1,29.6,79.6,983.6,0.5579
2021/8/8 10:00,3.3,154.2,30.1,79.1,990.0,0.5641
2021/8/8 10:15,3.1,152.4,30.4,77.2,991.7,0.5658
2021/8/8 10:30,3.0,149.1,30.6,76.1,989.9,0.5394
2021/8/8 10:45,2.9,145.6,31.0,74.3,993.1,0.5359
2021/8/8 11:00,3.0,143.1,31.4,73.6,996.5,0.5738
2021/8/8 11:15,3.0,139.3,31.5,71.2,991.2,0.5623
2021/8/8 11:30,3.0,137.1,32.0,70.6,997.1,0.6186
2021/8/8 11:45,3.0,135.3,32.0,69.1,990.0,0.557
2021/8/8 12:00,3.1,131.3,32.0,67.6,982.9,0.6213
2021/8/8 12:15,2.9,131.5,32.3,66.7,984.2,0.5544
2021/8/8 12:30,3.1,134.2,32.5,67.1,989.3,0.6486
2021/8/8 12:45,3.2,135.7,32.8,66.4,993.4,0.6486
2021/8/8 13:00,3.2,135.2,32.5,65.6,982.6,0.5949
2021/8/8 13:15,3.1,135.7,32.6,65.8,985.5,0.6802
2021/8/8 13:30,3.2,139.0,32.9,66.5,995.2,0.2816
2021/8/8 13:45,3.1,140.1,32.9,67.5,994.7,0.4426
2021/8/8 14:00,2.9,141.1,32.6,67.0,987.4,0.1118
2021/8/8 14:15,3.0,143.0,32.8,67.5,994.3,0.3177
2021/8/8 14:30,3.0,142.9,32.8,67.4,993.2,0.5465
2021/8/8 14:45,3.0,141.8,32.6,66.9,985.6,0.4523
2021/8/8 15:00,2.8,141.2,32.4,66.6,981.7,0.2323
2021/8/8 15:15,2.9,144.0,32.5,68.0,987.0,0.2578
2021/8/8 15:30,3.1,145.4,32.2,68.7,982.9,1.195
2021/8/8 15:45,3.4,146.7,31.7,69.4,978.3,0.7682
2021/8/8 16:00,3.3,151.6,31.9,71.3,991.1,0.7665
2021/8/8 16:15,3.5,151.6,31.4,72.3,977.8,0.2939
2021/8/8 16:30,3.5,151.0,31.4,73.5,980.5,0.3177
2021/8/8 16:45,3.5,152.9,31.5,74.9,986.1,0.4162
2021/8/8 17:00,3.7,153.1,31.6,76.6,994.3,0.3555
2021/8/8 17:15,4.0,152.3,31.5,77.7,995.4,0.4831
2021/8/8 17:30,3.8,147.9,30.7,77.4,979.9,0.6565
2021/8/8 17:45,4.1,146.8,30.7,78.9,985.4,0.4145
2021/8/8 18:00,3.9,146.0,30.6,80.6,994.1,0.132
2021/8/8 18:15,4.2,145.0,30.4,82.6,993.7,0.2895
2021/8/8 18:30,4.2,143.8,29.7,82.3,978.7,0.5782
2021/8/8 18:45,4.2,147.3,30.0,84.7,995.7,0.5034
2021/8/8 19:00,4.2,149.4,29.2,88.2,990.4,0.4576
2021/8/8 19:15,4.0,150.5,29.2,90.9,997.7,12.0146
2021/8/8 19:30,3.9,151.1,28.7,91.1,988.9,15.5382
2021/8/8 19:45,4.0,151.8,28.6,92.5,993.2,19.6381
2021/8/8 20:00,4.1,152.2,28.2,92.5,982.9,14.6045
2021/8/8 20:15,4.2,153.5,28.5,93.9,997.8,13.295
2021/8/8 20:30,4.1,149.2,27.9,92.5,982.5,9.5014
2021/8/8 20:45,4.3,144.6,27.9,93.7,986.1,8.3644
2021/8/8 21:00,4.2,142.4,27.8,93.6,985.1,8.3362
2021/8/8 21:15,4.4,141.8,27.9,93.8,987.4,9.2831
2021/8/8 21:30,4.5,143.2,27.8,94.1,990.3,7.8848
2021/8/8 21:45,4.2,144.6,27.7,94.7,987.3,5.7983
2021/8/8 22:00,4.1,147.4,28.0,95.9,999.7,5.7816
2021/8/8 22:15,4.1,146.4,27.6,94.6,985.7,6.3413
2021/8/8 22:30,4.1,148.6,27.8,95.4,994.1,6.1371
2021/8/8 22:45,4.2,150.3,27.5,95.5,985.2,7.0004
2021/8/8 23:00,4.0,150.6,27.3,95.1,980.8,7.9684
2021/8/8 23:15,4.2,153.6,27.5,95.8,987.5,5.6206
2021/8/8 23:30,4.0,156.4,27.7,96.9,999.0,7.3612
2021/8/8 23:45,4.5,153.4,27.4,96.6,986.2,10.2423
2021/8/9 0:00,4.3,155.9,27.6,97.6,995.9,7.4087
2021/8/9 0:15,4.4,154.9,27.6,97.6,996.0,9.7724
2021/8/9 0:30,4.8,153.3,27.3,97.2,991.7,10.4122
2021/8/9 0:45,4.5,150.6,27.1,96.1,980.2,10.3347
2021/8/9 1:00,4.7,151.6,27.3,97.4,992.9,9.79
2021/8/9 1:15,4.7,148.7,27.1,96.8,986.8,8.397
2021/8/9 1:30,5.0,146.9,27.2,96.9,988.4,6.0896
2021/8/9 1:45,5.2,143.5,27.0,97.7,985.5,7.267
2021/8/9 2:00,5.1,142.7,27.2,98.5,994.2,9.1555
2021/8/9 2:15,5.5,143.2,27.1,98.1,990.4,12.2558
2021/8/9 2:30,5.2,145.8,27.2,98.5,994.4,12.6896
2021/8/9 2:45,5.4,147.1,26.9,96.4,983.1,10.347
2021/8/9 3:00,5.8,150.6,27.0,96.8,986.6,9.1168
2021/8/9 3:15,5.5,151.9,26.9,96.3,981.7,9.7266
2021/8/9 3:30,5.3,157.4,27.2,97.9,998.0,10.3048
2021/8/9 3:45,5.4,158.0,26.9,97.0,988.2,9.8402
2021/8/9 4:00,5.3,162.9,27.0,97.6,993.6,9.0411
2021/8/9 4:15,4.4,165.5,27.0,98.3,991.2,11.5465
2021/8/9 4:30,4.5,167.8,26.9,98.4,992.4,13.3751
2021/8/9 4:45,4.8,167.2,26.7,96.5,983.3,12.4397
2021/8/9 5:00,4.9,169.3,26.6,96.6,984.0,11.6934
2021/8/9 5:15,5.0,168.4,26.6,96.7,984.7,8.5158
2021/8/9 5:30,4.8,164.7,26.7,96.8,986.2,7.4888
2021/8/9 5:45,4.6,163.1,26.9,97.7,995.9,5.375
2021/8/9 6:00,4.7,159.6,27.0,98.0,998.8,5.7781
2021/8/9 6:15,5.0,160.4,26.9,97.8,997.6,4.1316
2021/8/9 6:30,5.4,163.3,26.8,97.2,991.1,1.9114
2021/8/9 6:45,5.6,166.4,26.5,95.7,985.6,1.4414
